UnitID,Institution Name,Institution (entity) name (HD2020),Institution name alias (HD2020),Street address or post office box (HD2020),City location of institution (HD2020),State abbreviation (HD2020),ZIP code (HD2020),Name of chief administrator (HD2020),Title of chief administrator (HD2020),General information telephone number (HD2020),Institution's internet website address (HD2020),Financial aid office web address (HD2020),Admissions office web address (HD2020),Online application web address (HD2020),Net price calculator web address (HD2020),Veterans and Military Servicemembers tuition policies web address (HD2020),Student-Right-to-Know student athlete graduation rate web address (HD2020),Disability Services Web Address (HD2020),Employer Identification Number (HD2020),Dun and Bradstreet numbers (HD2020),OPE Title IV eligibility indicator code (HD2020),Office of Postsecondary Education (OPE) ID Number (HD2020),Multi-institution or multi-campus organization (HD2020),Identification number of multi-institution or multi-campus organization (HD2020),Name of multi-institution or multi-campus organization (HD2020),Fips County code (HD2020),County name (HD2020),State and 116TH Congressional District ID (HD2020),Core Based Statistical Area (CBSA) (HD2020),CBSA Type Metropolitan or Micropolitan (HD2020),Combined Statistical Area (CSA) (HD2020),New England City and Town Area (NECTA) (HD2020),Longitude location of institution (HD2020),Latitude location of institution (HD2020),Institution open to the general public (HD2020),Status of institution (HD2020),UNITID for merged schools (HD2020),Year institution was deleted from IPEDS (HD2020),Date institution closed (HD2020),Institution is active in current year (HD2020),Primarily postsecondary indicator (HD2020),Postsecondary institution indicator (HD2020),Calendar system (IC2020),Years of college-level work required (IC2020),Natural Disaster identification (FLAGS2020)
495217,Adrian H. Wallace Barber Academy,Adrian H. Wallace Barber Academy, ,3822 North 9th Avenue,Pensacola,FL,32503-2802,Adrian Wallace,Owner,4435643005,https://www.ahwbarberacademy.com/,https://ahwbarberacademy.com/index.php/financial-aid-info/,ahwbarberacademy.com/index.php/2015-2016-catalog/,https://ahwbarberacademy.com/index.php/2015-2016-catalog/,https://ahwbarberacademy.com/wp-content/uploads/2020/07/index.html,https://ahwbarberacademy.com/index.php/2015-2016-catalog/, ,https://ahwbarberacademy.com/index.php/2015-2016-catalog/,464163624,10007513,1,4287400,2,-2,-2,12033,Escambia County,1201,37860,1,426,-2,-87.213526,30.453536,1,N,-2,-2,-2,1,1,1,6,-2,0
262369,Adrian's College of Beauty Turlock,Adrian's College of Beauty Turlock, ,1340 W Main St,Turlock,CA,95380,Sherri A. Cytanovich,Director,2096322233,www.adrians.edu/, , , ,www.adrians.edu/consumer-disclosures/, , ,www.adrians.edu/,770065510,362464547,1,2520400,2,-2,-2,6099,Stanislaus County,610,33700,1,488,-2,-120.863784,37.491448,1,A,-2,-2,-2,1,1,1,7,-2,0
203030,Adult and Community Education-Hudson,Adult and Community Education-Hudson, ,2323 Lexington Avenue,Columbus,OH,43211,Dr. Talisa Dixon,Superintendent,6143656000,https://www.ccsoh.us/site/Default.aspx?PageID=334,https://www.ccsoh.us/Page/2204, , ,https://www.ccsoh.us/Page/6287, , ,https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Domain/197/FY19 Consumer Information Disclosures.pdf,316400416,946087681,1,812900,2,-2,-2,39049,Franklin County,3903,18140,1,198,-2,-82.980603,40.012851,1,A,-2,-2,-2,1,1,1,6,-2,0
183983,Adult and Continuing Education-BCTS,Adult and Continuing Education-BCTS,Bergen County Technical Schools,190 Hackensack Avenue,Hackensack,NJ,07601-6637,Howard Lerner,Superintendent,2.01344E+13,bcts.bergen.org/index.php/adult-ed-main-page,bcts.bergen.org/index.php/financial-aid,bcts.bergen.org/index.php/admissions-process, ,bcts.bergen.org/images/Adult_Ed/Docs/npcalc.htm,bcts.bergen.org/images/jeflev/docs/adultEdHandbook2017_18_web.pdf, ,bcts.bergen.org/index.php/2015-06-17-15-25-47/special-education,226002432,966635807,1,2312000,1,134010,Bergen County Technical Schools                                                 ,34003,Bergen County,3405,35620,1,408,-2,-74.035045,40.900877,1,A,-2,-2,-2,1,1,1,6,-2,0
400187,Advance Beauty College,Advance Beauty College, ,10121 Westminster Ave,Garden Grove,CA,92843,Tam Nguyen,President,7145302131,www.advancebeautycollege.com/,www.advancebeautycollege.com/,www.advancebeautycollege.com/,www.advancebeautycollege.com/,www.advancebeautycollege.com/,www.advancebeautycollege.com/, ,www.advancebeautycollege.com/,330808951,96750109,1,3736300,2,-2,-2,6059,Orange County,648,31080,1,348,-2,-117.952637,33.759905,1,A,-2,-2,-2,1,1,1,7,-2,0
479974,Advance Beauty Techs Academy,Advance Beauty Techs Academy,ABT ACADEMY,641 N State St Ste 1,San Jacinto,CA,92583-6572,Yolanda T. Duran,SCHOOL DIRECTOR,9514878751,www.abt.edu/,www.abt.edu/,www.abt.edu/,www.abt.edu/,https://abt.edu/net-calculator/,www.abt.edu/, ,www.abt-academy.net/,263808798,791924538,1,4206800,2,-2,-2,6065,Riverside County,642,40140,1,348,-2,-117.517655,33.884074,1,A,-2,-2,-2,1,1,1,7,-2,0
444334,Advance Science International College,Advance Science International College,ASICollege,5190 nw 167 st STE 200,Miami Lakes,FL,33014,Pablo J. Perez,College Director,3056266004,www.asicollege.edu/, , , ,www.asicollege.edu/, , ,www.asicollege.edu/,650817841,55618172,1,3757300,2,-2,-2,12086,Miami-Dade County,1224,33100,1,370,-2,-80.284567,25.924708,1,A,-2,-2,-2,1,1,1,7,-2,0
437608,Advanced Barber College and Hair Design,Advanced Barber College and Hair Design, ,2818 S International,Weslaco,TX,78596,Jaime Garza,Office Administrator,9569690341,abcrgv.com/,abcrgv.com/,abcrgv.com/,abcrgv.com/,abcrgv.com/,abcrgv.com/, ,abcrgv.com/,742499648,789383742,1,3412300,2,-2,-2,48215,Hidalgo County,4834,32580,1,365,-2,-97.958247,26.131543,1,A,-2,-2,-2,1,1,1,6,-2,0
458052,Advanced Beauty College,Advanced Beauty College,ABC,3959 N. Beltline Rd.,Irving,TX,75038,Hee Y Ko,School Administrator,2144922076,www.advancedbeautycollege.net/,www.advancedbeautycollege.net/financial-aid,www.advancedbeautycollege.net/admissions,www.advancedbeautycollege.net/,www.advancedbeautycollege.net/net-price-calculator, , ,www.advancedbeautycollege.net/,200563249,17358450,1,4155800,2,-2,-2,48113,Dallas County,4824,19100,1,206,-2,-96.9927,32.859493,1,A,-2,-2,-2,1,1,1,7,-2,0
480019,Advanced Career Institute,Advanced Career Institute, ,1728 North Kelsey Street,Visalia,CA,93291,Barry Bither,President,5596511978,https://advanced.edu/,https://advanced.edu/tuition-assistance/, , ,https://advanced.edu/student-disclosures-and-consumer-information/, , ,https://advanced.edu/student-disclosures-and-consumer-information/,201675671,836243659,1,4208900,2,-2,-2,6107,Tulare County,622,47300,1,-2,-2,-119.38533,36.344669,1,A,-2,-2,-2,1,1,1,7,-2,0
444343,Advanced College,Advanced College, ,13180 Paramount Blvd.,South Gate,CA,90280,Amin Vohra,Chief Executive Officer,5624086969,www.advancedcollege.edu/, , , ,www.advancedcollege.edu/index.php?option=com_content&view=article&id=53&Itemid=203, , ,www.advancedcollege.edu/,954739195,123340585,1,3786300,2,-2,-2,6037,Los Angeles County,644,31080,1,348,-2,-118.15794,33.915383,1,A,-2,-2,-2,1,1,1,6,-2,0
461786,Advanced College of Cosmetology,Advanced College of Cosmetology, ,25 West Main Street,Waupun,WI,53963-0000,Renee M Hickmann,President/Owner,9203243427,www.accsuccess.com/, , , ,https://www.accsuccess.com/wp-content/uploads/NetPriceCalculator/npcalc.htm, , ,www.accsuccess.com/,943478216,827575791,1,4179200,2,-2,-2,55027,Dodge County,5506,13180,2,376,-2,-88.736198,43.632848,1,A,-2,-2,-2,1,1,1,6,-2,0
231411,Advanced Technology Institute,Advanced Technology Institute,ATI,5700 Southern Blvd Ste 100,Virginia Beach,VA,23462,Mark Dreyfus,President,7574901241,www.auto.edu/,www.auto.edu/financial-assistance/,www.auto.edu/,www.auto.edu/apply-now/,https://npc.auto.edu/,www.auto.edu/military/, ,www.auto.edu/resources/student-consumer-information/facilities-and-services-for-students-with-disabilities/,541680601,874427776,1,3127500,2,-2,-2,51810,Virginia Beach City,5102,47260,1,545,-2,-76.182268,36.841381,1,A,-2,-2,-2,1,1,1,1,-2,0
456001,Advanced Welding Institute,Advanced Welding Institute,AWI,2 Green Tree Dr Suite 3,South Burlington,VT,5403,Richard Irick,President,8026600600,www.awi.edu/, , , ,www.awi.edu/,www.awi.edu/cancellation-and-refund-policies.html, ,www.awi.edu/,43748835,144357576,1,4146900,2,-2,-2,50007,Chittenden County,5000,15540,1,162,72400,-73.139437,44.45588,1,A,-2,-2,-2,1,1,1,6,-2,0
490896,Advantage Career Institute,Advantage Career Institute, ,2 Meridian Road,Eatontown,NJ,7724,Frank A.Preston,President,7324404110,www.aci.edu/,www.aci.edu/,www.aci.edu/, ,www.aci.edu/financial-aid-options/net-price-calculator/,www.aci.edu/veteran-services/va-benefits-post-911-gi-bill/, ,www.aci.edu/veteran-services/va-benefits-post-911-gi-bill/,203476575,809856136,1,4229100,2,-2,-2,34025,Monmouth County,3404,35620,1,408,-2,-74.049694,40.279075,1,A,-2,-2,-2,1,1,1,7,-2,0
493071,Advantage Technical College,Advantage Technical College, ,Ponce de Leon Avenue #818,San Juan,PR,00907-0000,Marisabel Ramos,Director,7879081000,https://www.adtecpr.com/, , , ,https://adtecpr.com/asistencia-economica/#netcal, , ,https://www.adtecpr.com/,660439287,847068434,1,3104401,2,-2,-2,72127,San Juan Municipio,7298,41980,1,490,-2,-66.081082,18.454692,1,A,-2,-2,-2,1,1,1,6,-2,0
423397,Advantage Technical College,Advantage Technical College, ,3 Ramos Velez St,Manati,PR,674,MARISABEL RAMOS,Director,7878544776,https://www.adtecpr.com/, , , ,https://adtecpr.com/asistencia-economica/#netcal, , ,https://www.adtecpr.com/,660439287,847068434,1,3104400,2,-2,-2,72091,Manatí  Municipio,7298,41980,1,490,-2,-66.493084,18.428049,1,A,-2,-2,-2,1,1,1,6,-2,0
495970,Advantage Technical College-Aguadilla,Advantage Technical College-Aguadilla, ,#7 Jose de Jesus Estevez Street,Aguadilla,PR,00603-0000,Marisabel Ramos,Director,7876581667,https://www.adtecpr.com/, , , ,https://adtecpr.com/asistencia-economica/#netcal, , ,https://www.adtecpr.com/,660439287,847068434,1,3104402,2,-2,-2,72005,Aguadilla Municipio,7298,10380,1,-2,-2,-67.154491,18.433012,1,N,-2,-2,-2,1,1,1,6,-2,0
133872,AdventHealth University,AdventHealth University,Florida Hospital College,671 Winyah Drive,Orlando,FL,32803,Edwin Hernandez,President,4073037742,www.ahu.edu/,www.ahu.edu/admissions/tuition-aid,www.ahu.edu/admissions,https://www.apply.ahu.edu/,npc.rewiretech.com/student/app/ahu/,catalog.ahu.edu/content.php?catoid=51&navoid=4493#Veteran_s_Certification, ,my.ahu.edu/university-services/student-services/disabilities,593069793,835509993,1,3115500,2,-2,-2,12095,Orange County,1207,36740,1,422,-2,-81.367687,28.576142,1,A,-2,-2,-2,1,1,1,3,-2,0
476878,Aesthetic Science Institute,Aesthetic Science Institute, ,922 Troy-Schenectady Road,Latham,NY,12110-1095,Michelle A D'Allaird,CEO,5187860760,www.aestheticscienceinstitute.edu/,www.aestheticscienceinstitute.edu/career-in-aesthetics/financing, , ,www.aestheticscienceinstitute.edu/calculator/npcalc.htm, , ,www.aestheticscienceinstitute.edu/,30428167,133774666,1,4204300,2,-2,-2,36001,Albany County,3620,10580,1,104,-2,-73.794947,42.76194,1,A,-2,-2,-2,1,1,1,6,-2,0
138600,Agnes Scott College,Agnes Scott College, ,141 E. College Ave.,Decatur,GA,30030-3770,Leocadia I. Zak,President,4044716000,www.agnesscott.edu/,www.agnesscott.edu/admission/financial-aid,www.agnesscott.edu/admission/,apply.commonapp.org/Login,www.collegecostcalculator.org/agnesscott, , ,www.agnesscott.edu/academicadvising/accessible-education/index.html,580566116,75880872,1,154200,2,-2,-2,13089,DeKalb County,1305,12060,1,122,-2,-84.295459,33.769268,1,A,-2,-2,-2,1,1,1,1,-2,0
134811,AI Miami International University of Art and Design,AI Miami International University of Art and Design, ,1501 Biscayne Boulevard  Suite 100,Miami,FL,33132-1418,Leslie Baughman,President,3054285700,www.artinstitutes.edu/miami/,www.artinstitutes.edu/financial-aid,www.artinstitutes.edu/admissions,https://www.artinstitutes.edu/request-information?source=WEBAP,https://www.artinstitutes.edu/miami/tuition-aid/net-price-calculator,www.artinstitutes.edu/admissions/details/military-benefits, ,https://www.artinstitutes.edu/miami/student-life/student-services,821491664,133098900|167543854,1,887800,1,301825,Education Principle Foundation                                                  ,12086,Miami-Dade County,1224,33100,1,370,-2,-80.18839,25.790008,1,A,-2,-2,-2,1,1,1,2,-2,0
457998,Aiken School of Cosmetology and Barbering,Aiken School of Cosmetology and Barbering, ,225 Richland Ave East,Aiken,SC,29801,Angela Morrison,owner,8036447133,www.ascandb.com/,www.ascandb.com/,www.ascandb.com/,www.ascandb.com/,www.ascandb.com/,www.ascandb.com/, ,www.ascandb.com/,261708017,785601779,1,4158100,2,-2,-2,45003,Aiken County,4502,12260,1,-2,-2,-81.71728,33.559545,1,A,-2,-2,-2,1,1,1,7,-2,0
217615,Aiken Technical College,Aiken Technical College, ,2276 Jefferson Davis Highway,Graniteville,SC,29829,Forest E. Mahan,President,8035087263,https://www.atc.edu/,https://www.atc.edu/Offices/Financial-Aid,https://www.atc.edu/Apply/Academic-Admissions,https://apply.atc.edu/,https://www.atc.edu/netpricecalculator/npcalc.htm,www.atc.edu/Offices/Veterans, ,www.atc.edu/Experience/Support-Service,570523399,940020381,1,1005600,1,145020,South Carolina Technical College System                                         ,45003,Aiken County,4502,12260,1,-2,-2,-81.841666,33.533833,1,A,-2,-2,-2,1,1,1,1,-2,0
126207,Aims Community College,Aims Community College, ,5401 W. 20th St.,Greeley,CO,80634,Dr. Leah L. Bornstein,President,9703308008,www.aims.edu/,www.aims.edu/student/finaid/index.php,www.aims.edu/student/admissions/index.php,www.aims.edu/student/admissions/application.php,www.aims.edu/student/finaid/net-price-calculator/,www.aims.edu/student/admissions/tuition-classification/military, ,www.aims.edu/student/das/,840575852,22660062,1,758200,2,-2,-2,8123,Weld County,804,24540,1,216,-2,-104.763415,40.409559,1,A,-2,-2,-2,1,1,1,1,-2,0
100654,Alabama A & M University,Alabama A & M University,AAMU,4900 Meridian Street,Normal,AL,35762,Dr. Andrew Hugine  Jr.,President,2563725000,www.aamu.edu/,https://www.aamu.edu/admissions-aid/financial-aid/,https://www.aamu.edu/admissions-aid/index.html,https://www.aamu.edu/admissions-aid/undergraduate-admissions/apply-today.html,www.aamu.edu/admissions-aid/tuition-fees/net-price-calculator.html, , ,https://www.aamu.edu/administrativeoffices/VADS/Pages/Disability-Services.aspx,636001109,197216455,1,100200,2,-2,-2,1089,Madison County,105,26620,1,290,-2,-86.568502,34.783368,1,A,-2,-2,-2,1,1,1,1,-2,0
488916,Alabama School of Nail Technology & Cosmetology,Alabama School of Nail Technology & Cosmetology,Alabama School of Nail Technology,202 Commerce Street,Jackson,AL,36545-2718,Teri McLemore,Founder,2512469992,www.alabamaschoolofnailtechnology.com/, , , ,www.alabamaschoolofnailtechnology.com/,www.alabamaschoolofnailtechnology.com/, ,www.alabamaschoolofnailtechnology.com/,631170370,36433506,1,4255500,2,-2,-2,1025,Clarke County,107,-2,-2,-2,-2,-87.893386,31.50997,1,A,-2,-2,-2,1,1,1,7,-2,0
371034,Alabama State College of Barber Styling,Alabama State College of Barber Styling,ASCBS,753 Main Street,Gardendale,AL,35071,Donald S Mathews,Owner Director,2056318898,www.ascbs.edu/, , , ,alabamastatebarbercollege.com/netpricecal/npcalc.htm, , ,alabamastatebarbercollege.com/consumerinfo/NON DISCRIMINATION-HANDICAPPED POLICY.html,465711650,16007184,1,3032500,2,-2,-2,1073,Jefferson County,106,13820,1,142,-2,-86.810488,33.643546,1,A,-2,-2,-2,1,1,1,6,-2,0
100724,Alabama State University,Alabama State University, ,915 S Jackson Street,Montgomery,AL,36104-0271,Quinton T. Ross,President,3342294100,www.alasu.edu/,www.alasu.edu/undergraduate/expensesandfinancialaid/expenses-and-financial-aid,www.alasu.edu/admissions/index.aspx,www.alasu.edu/admissions/undergrad-admissions/index.aspx,www.alasu.edu/cost-aid/tuition-costs/net-price-calculator, ,www.alasu.edu/cost-aid/consumer-info,www.alasu.edu/academics/researchcenters/alabama-alliance-students-disabilities,636001101,40672685,1,100500,2,-2,-2,1101,Montgomery County,107,33860,1,388,-2,-86.295677,32.364317,1,A,-2,-2,-2,1,1,1,1,-2,0
199786,Alamance Community College,Alamance Community College,ACC | Technical Institute of Alamance | Alamance College |,1247 Jimmie Kerr Road,Graham,NC,27253-8000,Algie Gatewood,President,3365782002,www.alamancecc.edu/, , , ,www.alamancecc.edu/netpricecalculator/npcalc.htm,www.alamancecc.edu/financial-aid-site/veterans-assistance/, ,www.alamancecc.edu/services-for-students-site/disability-services/,566052379,71574495,1,546300,1,137020,North Carolina Community College System                                         ,37001,Alamance County,3706,15500,1,268,-2,-79.357657,36.066683,1,A,-2,-2,-2,1,1,1,1,-2,0
482981,Alamo City Barber College,Alamo City Barber College,ACBC LLC,8910 Bandera Road Suite 209,San Antonio,TX,78250-3227,Jamal Pratt,Chief Admininstrative Officer,2105237777,www.alamocitybarbercollege.com/,www.alamocitybarbercollege.com/title-iv-funding-2/,www.alamocitybarbercollege.com/admission/,www.alamocitybarbercollege.com/enrollment-application/,www.alamocitybarbercollege.com/npc/npcalc.htm, , ,www.alamocitybarbercollege.com/department-of-assistive-rehabilitative-services-dars/,274314777,54122066,1,4231900,2,-2,-2,48029,Bexar County,4820,41700,1,484,-2,-98.639532,29.52717,1,A,-2,-2,-2,1,1,1,6,-2,0
102580,Alaska Bible College,Alaska Bible College, ,248 E Elmwood Ave,Palmer,AK,99645,David Ley,President,9077453201,www.akbible.edu/,www.akbible.edu/admissions/tuition-aid/financial-aid/,www.akbible.edu/admissions,www.akbible.edu/admissions/application/,www.akbible.edu/admissions/tuition-aid/net-price-calculator/, , ,www.akbible.edu/admissions/admissions-policies/,943255546,199412300,1,884300,2,-2,-2,2170,Matanuska-Susitna Borough,200,11260,1,-2,-2,-149.111972,61.598553,1,A,-2,-2,-2,1,1,1,1,-2,0
103501,Alaska Career College,Alaska Career College, ,1415 E Tudor Road,Anchorage,AK,99507-1033,Jennifer A. Deitz,President,9075637575,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/tuition-calculator, , ,www.alaskacareercollege.edu/,920106326,144406543,1,2541000,2,-2,-2,2020,Anchorage Municipality,200,11260,1,-2,-2,-149.856954,61.181443,1,A,-2,-2,-2,1,1,1,7,-2,0
442523,Alaska Christian College,Alaska Christian College, ,35109 Royal Place,Soldotna,AK,99669,Dr. Keith J. Hamilton,President,9072607422,www.alaskacc.edu/,https://alaskacc.edu/future-students/tuition-costs-financial-aid/,alaskacc.edu/apply/,alaskacc.edu/apply/,https://alaskacc.edu/about/consumer-information/net-price-calculator/, , ,https://alaskacc.edu/about/consumer-information/facilities-and-services-available-to-students-with-disabilities/,920174205,119602279,1,4138600,2,-2,-2,2122,Kenai Peninsula Borough,200,-2,-2,-2,-2,-151.136005,60.490459,1,A,-2,-2,-2,1,1,1,1,-2,0
102669,Alaska Pacific University,Alaska Pacific University, ,4101 University Dr,Anchorage,AK,99508,Valerie Nurr'araaluk Davidson,President,9075611266,www.alaskapacific.edu/,www.alaskapacific.edu/apply/financial-aid/,www.alaskapacific.edu/apply/contact-admissions/,https://applicant.alaskapacific.edu/undergraduate/login.asp,https://npc.collegeboard.org/student/app/alaskapacific,www.alaskapacific.edu/student-financial-services/financial-aid/scholarships-resources, ,https://www.alaskapacific.edu/disability-support-services/,920023588,76637636,1,106100,2,-2,-2,2020,Anchorage Municipality,200,11260,1,-2,-2,-149.804168,61.190968,1,A,-2,-2,-2,1,1,1,1,-2,0
102711,Alaska Vocational Technical Center,Alaska Vocational Technical Center,AVTEC,PO Box 889,Seward,AK,99664-0889,Cathy LeCompte,Director,9072243322,www.avtec.edu/, , ,www.avtec.edu/book-page/application,www.avtec.edu/book-page/net-price-calculator, , ,www.avtec.edu/,926001185,120327366,1,3160300,2,-2,-2,2122,Kenai Peninsula Borough,200,-2,-2,-2,-2,-149.444487,60.110626,1,A,-2,-2,-2,1,1,1,6,-2,0
418038,Albany BOCES-Adult Practical Nursing Program,Albany BOCES-Adult Practical Nursing Program, ,900  Watervliet Shaker Rd,Albany,NY,12205,Anita Murphy,District Superintendant,5188624800,https://www.capitalregionboces.org/adult-education/classes-programs/, ,https://www.capitalregionboces.org/adult-education/classes-programs/adult-practical-nursing/, ,https://www.capitalregionboces.org/wp-content/themes/twentyseventeen-child/CTE/calc/npcalc.htm, , ,www.bocescareertech.org/,146009582,91903765,1,2170200,1,136020,New York State Education Department                                             ,36001,Albany County,3620,10580,1,104,-2,-73.835752,42.745685,1,A,-2,-2,-2,1,1,1,6,-2,0
188526,Albany College of Pharmacy and Health Sciences,Albany College of Pharmacy and Health Sciences, ,106 New Scotland Avenue,Albany,NY,12208-3492,Greg Dewey,President,5186947200,www.acphs.edu/,www.acphs.edu/admissions/financial-aid,www.acphs.edu/Admissions,acphs.edu/admissions/freshmen/apply,acphs.edu/net-price-calculator, ,www.acphs.edu/about/student-consumer-information,www.acphs.edu/campuses/albany-campus/counseling-services,141423161,797866969,1,288500,2,-2,-2,36001,Albany County,3620,10580,1,104,-2,-73.779063,42.650371,1,A,-2,-2,-2,1,1,1,1,-2,0
138716,Albany State University,Albany State University, ,504 College Drive,Albany,GA,31705,Marion Fedrick,President,2295003500,https://www.asurams.edu/,https://www.asurams.edu/financial-aid-home/,https://www.asurams.edu/admissions/,https://www.asurams.edu/admissions/how-to-apply/,https://www.asurams.edu/enrollment-management/financial-aid/netpricecalculator.php,https://www.asurams.edu/enrollment-management/office-of-military-and-adult-education.php,https://www.asurams.edu/institutional-effectiveness/,https://www.asurams.edu/student-affairs/counseling-disability-services/,586001996,30052815,1,154400,1,113020,University System of Georgia                                                    ,13095,Dougherty County,1302,10500,1,-2,-2,-84.141825,31.56928,1,A,-2,-2,-2,1,1,1,1,-2,0
